IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
680ed6b4dc3af9ff37841522328ececc922a3bf296c15b4889c9b166645a7d82,,13562.0,tcp,0.0,Log,80,,HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:18:16Z,32414003-a52c-432f-b5b4-f7c0f28c3796,,,,,"
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,,,0.0,Log,80,,OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.","Best matching OS:

OS:           Ubuntu 12.04
Version:      12.04
CPE:          cpe:/o:canonical:ubuntu_linux:12.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 443/tcp: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1.10
Setting key ""Host/runs_unixoide"" based on this information

Other OS detections (in order of reliability):

OS:           Ubuntu 12.04
Version:      12.04
CPE:          cpe:/o:canonical:ubuntu_linux:12.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 22/tcp: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1.10


",1.3.6.1.4.1.25623.1.0.105937,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,b6f7b27b-d9be-4148-b717-ad87699ddd63,,,,,"
Details:
OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
Version used: 2024-06-04T05:05:28Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,,,0.0,Log,80,,nginx Detection Consolidation,Consolidation of nginx detections.,"Detected nginx

Version:       1.8.0
Location:      80/tcp
CPE:           cpe:/a:nginx:nginx:1.8.0

Concluded from version/product identification result:
Server: nginx/1.8.0
",1.3.6.1.4.1.25623.1.0.113787,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,85cc316f-a540-41c0-bb96-f1638ced6d57,,,,,"
Details:
nginx Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.113787)
Version used: 2022-02-03T09:26:44Z
",,,,
69a67d6ece0baa5ae49253768d35ffc10c2b13d6ad129db6cf60f7e8d0ec3599,,80.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,6bcf6f88-54fd-4122-980e-5fd4a8fc2bc8,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
4ec2d0b8731f7594c7591274bedb2c1dd200ac144bfce1772f87da88fd875a4a,,22.0,tcp,0.0,Log,80,,SSH Protocol Algorithms Supported,"This script detects which algorithms are supported by the remote
  SSH service.","The following options are supported by the remote SSH service:

kex_algorithms:
curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1

server_host_key_algorithms:
ssh-rsa,rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519

encryption_algorithms_client_to_server:
chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com

encryption_algorithms_server_to_client:
chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com

mac_algorithms_client_to_server:
umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1

mac_algorithms_server_to_client:
umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1

compression_algorithms_client_to_server:
none,zlib@openssh.com

compression_algorithms_server_to_client:
none,zlib@openssh.com
",1.3.6.1.4.1.25623.1.0.105565,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,2b5e9e47-5863-4ce1-98d1-b7a98f411419,,,,,"
Details:
SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
Version used: 2024-01-09T05:06:46Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,5000.0,tcp,0.0,Log,80,,HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,57c426d1-fcc7-4ce2-84da-342afc87e149,,,,,"
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,22.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"An ssh server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,f678d97f-6986-4f77-8492-d326df75c9a7,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,3128.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,7c0b16b7-7603-4e25-afc5-3af205e4766d,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
25f214f8fb0f0da5ade9dd69de395a9f10239c605552ea4d4359454e668a70a8,a7804dc2345b51dab8e0bb745c5885ecc966a0c0dd2d4c0ee4f47bb6c8bccd3d,,,0.0,Log,80,,OpenSSH Detection Consolidation,Consolidation of OpenSSH detections.,"Detected OpenSSH Server

Version:       5.9p1
Location:      22/tcp
CPE:           cpe:/a:openbsd:openssh:5.9p1

Concluded from version/product identification result:
SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1.7
",1.3.6.1.4.1.25623.1.0.108577,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:31:13Z,6d378ce5-e224-413e-b210-21293a841c21,,,,,"
Details:
OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
Version used: 2022-03-28T10:48:38Z
",,,,
299a95810af1a7e1f40770f09c3bd571aead4d6057d4c48c05e387405bd33e56,a2c2c35fe9e0680a7a73ed871cc22b9c8a3799a73e5779c330ac1085b8011111,,,0.0,Log,80,,OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.","Best matching OS:

OS:           Ubuntu 16.04
Version:      16.04
CPE:          cpe:/o:canonical:ubuntu_linux:16.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 22/tcp: SSH-2.0-OpenSSH_7.2p2 Ubuntu-4ubuntu2.8
Setting key ""Host/runs_unixoide"" based on this information

Other OS detections (in order of reliability):

OS:           Linux/Unix
CPE:          cpe:/o:linux:kernel
Found by VT:  1.3.6.1.4.1.25623.1.0.111067 (Operating System (OS) Detection (HTTP))
Concluded from HTTP Server banner on port 80/tcp: Server: nginx/1.18.0 + Phusion Passenger 6.0.6

OS:           Linux/Unix
CPE:          cpe:/o:linux:kernel
Found by VT:  1.3.6.1.4.1.25623.1.0.111067 (Operating System (OS) Detection (HTTP))
Concluded from X-Powered-By Server banner on port 80/tcp: X-Powered-By: Phusion Passenger 6.0.6


",1.3.6.1.4.1.25623.1.0.105937,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,0745b04d-acad-49c2-9c50-207ea306b87d,,,,,"
Details:
OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
Version used: 2024-06-04T05:05:28Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,80.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,f20a8c17-4187-4e62-9c9a-f0a043f67383,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
4ec2d0b8731f7594c7591274bedb2c1dd200ac144bfce1772f87da88fd875a4a,,22.0,tcp,0.0,Log,95,,SSH Protocol Versions Supported,"Identification of SSH protocol versions supported by the remote
  SSH Server. Also reads the corresponding fingerprints from the service.","The remote SSH Server supports the following SSH Protocol Versions:
1.99
2.0

SSHv2 Fingerprint(s):
ecdsa-sha2-nistp256: 73:21:10:4f:5c:99:a7:0e:1d:02:57:81:7e:34:6d:5d
ssh-ed25519: 0a:6d:98:17:24:15:36:18:f7:b7:d6:d3:79:13:7b:60
ssh-rsa: 56:72:c2:cd:14:54:20:c0:6e:9f:01:ad:24:6d:39:87
",1.3.6.1.4.1.25623.1.0.100259,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,f9085de5-dcfa-4b40-abed-69f7e8ca98fd,,,,,"The following versions are tried: 1.33, 1.5, 1.99 and 2.0.
Details:
SSH Protocol Versions Supported
(OID: 1.3.6.1.4.1.25623.1.0.100259)
Version used: 2023-09-27T05:05:31Z
",,,,
a7b472c9c4053274de1857cd2b6768a8311aed0b8101e493f51fbbf096d68732,,25.0,tcp,0.0,Log,80,,SMTP Server type and version,"This detects the SMTP Server's type and version by connecting to
  the server and processing the buffer received.","Remote SMTP server banner:

220 shiva.dcc.ufmg.br ESMTP Postfix

The remote SMTP server is announcing the following available ESMTP commands (EHLO response) via an unencrypted connection:

8BITMIME, DSN, ENHANCEDSTATUSCODES, ETRN, PIPELINING, SIZE 10240000, SMTPUTF8, VRFY
",1.3.6.1.4.1.25623.1.0.10263,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,680364c3-513a-4cb4-b476-8e015f22190d,,,,,"
Details:
SMTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10263)
Version used: 2024-02-02T14:37:52Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,10050.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"The service closed the connection after 0 seconds without sending any data
It might be protected by some TCP wrapper

",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,060365a4-428a-4cc5-98ab-8b1be390f424,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
6baf64815ef536a2c9bc03085b5e2dfd211e27cde315cf4cafc9dd45c6e1e528,d6885a80e5c12cac2407c61d41a2c2f3914977ef057f30bca05722e765700693,8773.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,a1b87bf4-bdfd-4bc7-a948-8697a623f0c1,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
680ed6b4dc3af9ff37841522328ececc922a3bf296c15b4889c9b166645a7d82,,9867.0,tcp,0.0,Log,80,,HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:18:16Z,76963a88-49d5-49d6-9b5a-9f91942c5fc2,,,,,"
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
",,,,
680ed6b4dc3af9ff37841522328ececc922a3bf296c15b4889c9b166645a7d82,,9864.0,tcp,0.0,Log,80,,HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Header Name     | Header Value
----------------------------------------------------
X-FRAME-OPTIONS | SAMEORIGIN<newline>X-FRAME-OPTIONS

Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:18:16Z,07bac953-f886-4ac1-ad49-5a8da8445d82,,,,,"
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
",,,,
03595aa7f016c13d0ef800944286f3c10273cd0abeccd48eda16f0afb1d898f9,e42df2f5a7a773ddbfd9f1f3ea62f07e19e06c7d883c32e32946ee7783013f93,,,0.0,Log,80,,Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.","Hostname determination for IP 150.164.203.218:

Hostname|Source
demeter.speed.dcc.ufmg.br|Reverse-DNS
",1.3.6.1.4.1.25623.1.0.108449,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,a2671331-fd46-4fa5-947c-776dabb0bf7f,,,,,"
Details:
Hostname Determination Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108449)
Version used: 2022-07-27T10:11:28Z
",,,,
03595aa7f016c13d0ef800944286f3c10273cd0abeccd48eda16f0afb1d898f9,e42df2f5a7a773ddbfd9f1f3ea62f07e19e06c7d883c32e32946ee7783013f93,,,0.0,Log,80,,CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.","150.164.203.218|cpe:/a:openbsd:openssh:8.9p1
150.164.203.218|cpe:/o:canonical:ubuntu_linux:22.04

",1.3.6.1.4.1.25623.1.0.810002,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,f61bc3fe-7f79-4745-96da-e70c11fe4459,,,,,"
Details:
CPE Inventory
(OID: 1.3.6.1.4.1.25623.1.0.810002)
Version used: 2022-07-27T10:11:28Z
",,,,
61676225651e06d8040664d3b0159cb7fdca729b5756e4ab1799d2ac510a512e,,443.0,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"An ssh server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,01ceabeb-ac4c-445f-ac0c-afa512dc298f,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
4ec2d0b8731f7594c7591274bedb2c1dd200ac144bfce1772f87da88fd875a4a,,,,0.0,Log,98,,SSL/TLS: Hostname discovery from server certificate,"It was possible to discover an additional hostname
  of this server from its certificate Common or Subject Alt Name.","The following additional and resolvable hostnames pointing to a different host ip were detected:

titan-05

The following additional but not resolvable hostnames were detected:

titan-05@1677273220


",1.3.6.1.4.1.25623.1.0.111010,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,e4523cbe-3143-4181-9ae2-4f510d7eca40,,,,,"
Details:
SSL/TLS: Hostname discovery from server certificate
(OID: 1.3.6.1.4.1.25623.1.0.111010)
Version used: 2021-11-22T15:32:39Z
",,,,
4ec2d0b8731f7594c7591274bedb2c1dd200ac144bfce1772f87da88fd875a4a,,10250.0,tcp,0.0,Log,98,,SSL/TLS: Collect and Report Certificate Details,"This script collects and reports the details of all SSL/TLS
  certificates.

  This data will be used by other tests to verify server certificates.","The following certificate details of the remote service were collected.

Certificate details:
fingerprint (SHA-1)             | 44F08AD22572FFC808593B6FA3F9F9A7D4AA612A
fingerprint (SHA-256)           | FAFFA5CB907A58D9B7EBEB93958653CC8EA09D36D9164110DD5304E7243FB793
issued by                       | CN=titan-05-ca@1677273220
public key algorithm            | RSA
public key size (bits)          | 2048
serial                          | 02
signature algorithm             | sha256WithRSAEncryption
subject                         | CN=titan-05@1677273220
subject alternative names (SAN) | titan-05
valid from                      | 2023-02-24 20:13:39 UTC
valid until                     | 2024-02-24 20:13:39 UTC
",1.3.6.1.4.1.25623.1.0.103692,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,d527c2fc-76b4-4427-8d22-7be13f805027,,,,,"
Details:
SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
Version used: 2023-02-17T10:19:33Z
",,,,
